category_id,title
1,指定納付受託者に委託して納付する方法における納付日の取扱い
2,国の歳入等のキャッシュレス化推進により印紙販売等の雇用が失われないようにする必要性
4,本法律案によるキャッシュレス化の対象となる年間支払件数が一万件以上の行政手続の数及びデジタルデバイド解消のための施策の進め方
7,国の歳入等のキャッシュレス化に伴い生じるコスト及びメリットの内容並びに行政手続に係るコスト削減を手数料額に反映させる必要性
4,我が国のキャッシュレス決済の普及促進に向けた牧島大臣のリーダーシップ
4,年間支払件数の少ない行政手続も含めたキャッシュレス化を実現するためのシステム構築等の必要性
4,国の歳入等のキャッシュレス化だけでなく、更なる利便性向上に向けて行政手続のプロセス全体のデジタル化を進める必要性
4,自動車検査登録手続のキャッシュレス化及びデジタル化に係る取組の検討状況
4,各府省庁におけるキャッシュレス化推進に関するデジタル庁の役割
7,国の歳入等の種類及びキャッシュレス納付方法によって手数料の負担者及び金額が異なることとなる懸念
7,交通反則金を本法律案によるキャッシュレス化の対象とする理由
4,デジタル庁をいわゆるアジャイル型の組織とする理由
4,デジタル庁の組織運営において柔軟な業務配分の見直しを可能としていることに伴う業務の継続性の担保策並びに権限及び責任の所在
4,デジタル庁における調達の公平性の確保策に適用除外を認めていることに対する懸念に係る牧島大臣の見解
1,構造改革特別区域制度を活用したことのない地方公共団体が、同制度に対する関心の低いことについての内閣府の見解
6,職業能力開発短期大学校から大学への編入学に係る特例措置の活用見通し
6,地域産業発展に貢献する研究開発型人材の育成という職業能力開発短期大学校の目的から逸脱しないよう、編入学する学生に対し大学が配慮する必要性
6,職業能力開発短期大学校から大学への編入学のニーズの把握
6,職業能力開発短期大学校から大学への編入学について構造改革特別区域法の改正ではなく学校教育法の改正を検討する必要性
6,国立大学法人の土地等の貸付けに係る構造改革特別区域法上の手続の具体的内容
1,構造改革特別区域制度の実績に対する野田大臣の評価
1,内閣総理大臣による情報の提供等を構造改革特別区域法に規定する理由
6,職業能力開発短期大学校から大学への編入学に係る特例措置を講じるまでに約20年要した理由
6,職業能力開発短期大学校の果たす役割に対する厚生労働省の認識
6,産学官連携による業界横断的な職業訓練の枠組みの必要性
6,職業能力開発短期大学校から大学への編入学に係る特例措置による学校教育と職業訓練の連携に向けた取組
6,約20年間認めていなかった職業能力開発短期大学校から大学への編入学を構造改革特別区域において認めることとなった理由
6,職業能力開発短期大学校から大学へ編入学する学生の経済的負担を軽減する支援策
1,構造改革特別区域制度を地方公共団体等に使いやすい制度とするための見直しの必要性
6,特定分野に特異な才能のある児童生徒が高等教育機関で学ぶことができるよう規制改革を行うことについての野田大臣の見解
1,構造改革特別区域制度の効果が低下しているとの指摘に対する内閣府の認識
1,構造改革特別区域制度の現状及び改革の在り方についての野田大臣の見解
6,国立大学法人等の経常収益、運営費交付金、外部資金等の推移
6,2019年6月の「国立大学改革方針」において「大学を経営する方向性」が打ち出された背景
6,国立大学法人の土地等の貸付けを許可から届出にする改正を構造改革特別区域法による特例措置とした理由
1,在外邦人に係る投票環境の向上に向けた課題
4,インターネット投票の導入に向けた検討状況と今後の取組
1,投票における感染症対策とその費用負担の状況
1,女性候補者比率引上げのためにクオータ制を導入する必要性
1,インターネット選挙運動に要する経費を選挙公営制度の対象とする必要性
1,選挙運動における視覚障害者への合理的配慮の在り方
1,地方議会選挙における「住所要件」と住民票及び居住実態との関係
1,地方議会選挙における「住所要件」廃止に係る総務大臣の認識
1,国政選挙における記号式投票の検討状況
1,視覚障害者向けの選挙公報の作成等に係る人員及び予算確保の必要性
1,選挙管理執行上問題となった事項の増加に対する総務大臣の認識
1,開票事務に要する時間を踏まえた開票所経費の在り方
1,「法の支配」の考え方に対する総務大臣の認識
1,選挙区割りにおいて投票価値の平等以外に考慮及び議論されてきた事項
1,諸外国と比較して我が国の女性の政治参画が進まない理由と今後の取組
1,沖縄復帰50周年を機に5月15日を国民の祝祭日とすることに関する見解
5,沖縄を海洋資源開発、輸出の拠点とするためのセンター建設の必要性
1,外国資本による重要土地等調査規制法の対象外となっている土地の取引状況を含めた全体的な実態調査の重要性
7,沖縄の戦中戦後の歴史や沖縄振興についての総括
6,小学校の指導要領本則及び解説における北方領土に関する記載内容と政府の基本的な認識
3,プーチン大統領を交渉相手にロシアと平和条約交渉を進めることの妥当性
3,ロシアによる北方領土の特区指定に対して政府が行った抗議の内容
3,我が国の支援における途上国での新型コロナウイルスワクチン廃棄等の問題の現状
7,沖縄子供の貧困緊急対策事業のこれまでの総括及び具体的な成果
3,ウクライナとロシアの停戦交渉に関する外務大臣の現状認識
3,ロシアによる核兵器使用を回避するための日本の外交努力
3,1990年のドイツ再統一交渉の過程におけるNATO東方不拡大の約束の有無
3,ウクライナに対する1億ドル規模の緊急人道支援の内容及び現地に届ける方法
3,ウクライナ支援における日本のNGOやNPOとの連携
3,ウクライナからの避難民の受入れ及び自治体との連携の在り方
3,「女性の活躍推進のための開発戦略」に基づき進めてきたODAにおける取組内容
3,我が国のODAのジェンダー平等主目的案件の比率を引き上げる必要性
3,「女性の活躍推進のための開発戦略」の改定の在り方
7,沖縄振興特別措置法等改正案における離島振興、農業振興に関する規定内容及びその背景
2,分蜜糖工場の更新にも含蜜糖工場と同様の高率補助を設ける必要性
2,分蜜糖工場の更新支援に関して担当大臣がリーダーシップを発揮することへの期待
3,ウクライナからの避難民の受入れについての我が国の取組及び近隣受入国に対する支援の必要性
2,沖縄振興に係る財源確保の在り方に関する地元自治体との連携状況
7,米軍機の低空飛行訓練の中止を求める愛媛県の要請を受けての政府の対応
3,ウクライナの戦後復興に向けた支援の在り方とODA活用の可能性
6,沖縄においてOISTの活用等による子供の英語教育を重点化する必要性
3,国連安全保障理事会の改革も展望に入れたODAの戦略的活用
3,我が国ODAにおける平和構築・民主化支援の位置付け
3,カンボジアの選挙人登録システム構築支援に係る経緯及び同システムの医療分野等への活用の可能性
3,ミャンマーにおける民主的な政体への回復に向けた選挙に関する支援の可能性
3,厳しい財政状況下においてODA予算を維持する理由
3,新型コロナのワクチン支援に係る相手国・拠出先国際機関における事業効果の検証状況
5,やんばるの世界自然遺産登録が沖縄の経済、文化、誇り等に及ぼす効果
2,COVAXファシリティから日本企業によるワクチン開発等へ支援がなされるよう働きかける必要性
3,外務省によるロシア新興財閥と日本の経済界との取引情報等の把握状況及び今後の対応
3,平和条約交渉を打ち切るとのロシアの声明の評価と外交戦略を見直す必要性
3,北方墓参等の停止が元島民に及ぼす影響とその対応策
3,ロシアによる北方四島への新たな特恵制度の導入に対する政府の対応
3,日露関係の見直しに係る外務大臣及び内閣府特命担当大臣の見解
3,日露共同経済活動の成果についての認識及び今後の方針
3,日露間の漁業協定に基づく操業が不可能となった場合における損失の試算及び政府の対応
2,「強い沖縄経済」の意味とその実現に向けた戦略構築の状況
7,沖縄への鉄軌道導入に係る検討状況
7,沖縄への鉄軌道導入の必要性に関する内閣府特命担当大臣の見解
7,沖縄における子供の貧困対策の方向性と問題解決に向けた取組
7,拠点型子供の居場所及び若年妊産婦の居場所への支援状況と継続的な取組の必要性
2,予算確保も含めた今後の沖縄振興に向けた内閣府特命担当大臣の決意
6,OISTの研究を沖縄の産業創出につなぐための効果的な企業マッチングの在り方
7,沖縄の独自文化や生活様式を踏まえた今後の振興政策における課題
7,2050年カーボンニュートラル等20年先、30年先を見据えた沖縄の交通インフラ整備の在り方
7,老朽化した社会インフラを更新するに当たっての優先順位
7,振興策を進める上で推していきたい沖縄の強み
2,女性起業家が沖縄の強みとなり得ることを踏まえた国の支援の在り方
7,様々な複合的要因がある子供の貧困問題の解決に向け力を入れるべき取組
6,小・中・高校の女子生徒が理系の道を選ぶ上で後押しとなるような国の支援の在り方
7,本土復帰後50年間の沖縄振興策を振り返って反省すべき点
1,本土と切り離した独自の制度を沖縄に導入することの是非
6,高校がない離島におけるICT等を活用した子供の教育の在り方
6,琉球大学入学者の県内外出身者の割合及び卒業者が沖縄県内で就職する割合
7,県民所得等数字では測れない沖縄県民の幸福度や満足度に関する認識
6,地元との交流等の促進がOISTの評価や認知度向上につながる可能性
2,沖縄振興一括交付金を沖縄県が戦略的に活用していくために重要となる事項
2,離島地域の基幹産業である黒糖産業の振興の在り方
6,不利な条件を抱える離島の子供達に対する均等な教育の機会確保に向けた方策
6,国立自然史博物館を沖縄県に創設することの意義
5,世界自然遺産に登録された沖縄本島北部及び西表島等を始めとする沖縄の自然の特徴や価値
6,琉球大学工学部におけるIT研究・教育の具体的な内容
6,OISTが地元の大学や民間企業と連携を進める上で必要な仕組み
7,駐留軍用地跡地の利用を沖縄の発展につなげていくための方策
6,観光型リカレント教育において、県外の人材だけでなく県内の力を育て活用していく重要性
1,日本の主権回復が同時に国民の分離統治となった側面を踏まえた政府の沖縄へのこれまでの姿勢
1,米国統治下の沖縄の法的地位、立場等
1,沖縄復帰50年に関する記念式典、記念硬貨の発行、国立公文書館での特別展のそれぞれの意義等
7,これまでの6年間にわたる沖縄の子どもの貧困緊急対策事業の成果及び改善点
7,11年以上に及ぶ鉄軌道建設に関する調査の目的及び国と県が別々に調査を行う理由
1,復帰50年を迎える沖縄の更なる振興と発展に向けた担当大臣のビジョンと決意
3,日米地位協定の抜本的な見直しの必要性に関する外務大臣の認識及び沖縄の更なる基地負担軽減策
6,子どもの貧困問題が健全な育ちや学習機会の確保等子どもの将来に及ぼす影響
7,全国及び沖縄のヤングケアラーの実態及び国の支援等の在り方
7,復帰後50年にわたるこれまでの沖縄振興の評価及び今後の課題
2,中小企業が多い沖縄の所得格差縮小に向けた直接的な分配政策の必要性
8,沖縄振興における再生可能エネルギー活用促進策の位置付け及び今後の取組
3,沖縄の米軍基地から他国基地等へのウクライナ問題に絡む人員等の移動状況
1,跡地利用特措法に基づく土地の先行取得等の状況
1,土地の先行取得の実情を踏まえ、予算措置等の事業の優先順位を見直す必要性
1,沖縄振興特別措置法等改正案における新規の振興策の有無
2,令和4年度の沖縄振興予算が対前年度比で減額となったことに関する担当大臣の認識
7,鉄軌道導入を求める沖縄の声に応える担当大臣としての決意
6,OIST法の施行状況等の検討期間を10年から5年に短縮した理由
6,OISTの沖縄経済や教育等における貢献実績及び今後の貢献の在り方
6,OISTの予算における外部資金調達割合の現状及び外部資金獲得に向けた改善策
2,沖縄経済の発展を遅らせてきた最大の要因である基地負担を軽減させる重要性
7,救急搬送を含む離島の医療体制の改善と充実に向けた課題及び国の支援策
2,離島を支える基幹産業たる黒糖産業の安定的な振興に向けた国の今後の取組
7,鉄軌道整備の調査における費用便益分析(B/C)の評価の手法
7,沖縄の戦災で破壊された県営鉄道の復旧としての鉄軌道整備に対しB/C分析を適用することの是非
7,政治決断に基づき鉄軌道の事業化に向け特別措置法を制定する必要性
2,沖縄振興開発金融公庫の新事業創出促進業務の拡大により期待される成果
2,外国人や女性の起業家の割合が高い沖縄の特性を踏まえた創業支援等の在り方
6,新たに国等の努力義務が規定されるIT人材育成の今後の方向性
3,JICA海外協力隊員が帰国後の活動の成果を増やしていく取組の重要性
3,アフリカにおける新型コロナウイルスワクチンをめぐる認識と教育面からの課題
7,母子手帳の今後の更なる普及に向けた見通し
3,他国が主導する対アフリカフォーラムとは異なるTICADの独自性・特色、日本の強み
3,アフリカにおける開発協力ではアジアにおける開発協力とは異なる発想が必要との指摘に対する見解
3,アフリカにおいて新型コロナウイルスワクチン製造拠点を設けることの重要性
3,アフリカへの民間投資を進める上での課題と政府として後押しすべき取組
3,TICAD8において各国ごとの保健システム全体の強化について議論を行う必要性
3,アフリカでの新型コロナワクチン接種率を上げるために日本がなすべきこと
3,政権の正統性に疑念がある国に対する支援の在り方と必要な人道支援の実施方法
3,日本発の国際NGOの活動に対する支援の在り方
3,アフリカにおいてジェンダーの平等に係る取組を進める上での難しさ
3,アフリカ開発における中国との関係を含めた取組状況
3,アフリカにおける開発協力において日本が重点的に取り組むべき国・分野
3,ODAにおけるジェンダー案件を拡充する際にインフラを含めた支援が重要な理由
3,ジェンダー平等主目的案件の比率を高める重要性及びその内容
3,プロサバンナ事業をめぐるJICAの見解
3,JICAの地域密着型の事業と政府が主導する大きなプロジェクトとのあつれきの有無
3,人口増加と開発のアンバランスの中での公衆衛生に係る取組に対する見解
3,日本経済にとってアフリカの持つ意味及び投資していくことの価値
6,海洋資源の研究開発推進のため沖縄の研究機関と連携していく重要性
6,米国からの返還が予定されている那覇軍港を海洋資源の研究開発の拠点港として整備する必要性
3,四島返還に向け千島列島と南樺太の帰属問題と併せて外交交渉を進めていく意義
3,日米地位協定の見直しを検討する必要性
3,日ロ間のサケ・マス交渉妥結をめぐる判断と漁業者等への風評被害等の可能性に係る政府の認識
3,日ロ間のサケ・マス以外の漁業交渉に係る今後の見通し
2,沖縄のスタートアップ及び女性起業家に対する支援の状況
6,沖縄振興策におけるデジタル人材育成の意味及びこれまでの成果
6,女性のデジタル人材活用に向けた自治体と企業の連携した取組を後押しする重要性
3,知床観光船沈没事故に係る北方領土海域での遭難者捜索に関連したロシア政府に対する協力要請の有無
3,対中国ODAの実績、対中戦後賠償放棄の見返りとしての位置付けの有無
3,経済制裁に伴う自国への影響も想定した今後の対中国外交、経済関係構築の方向性
3,日本が健康問題への取組で主要な役割を果たす上で保健分野のODAを活用する重要性
3,健康増進・予防医療のODAに係る効果測定・評価方法の在り方
3,母子保健に関するODAの取組状況
1,沖縄返還に関しての琉球政府の建議書提出をめぐる経緯についての認識
1,建議書が求めた、基地のない平和な島としての復帰に関する達成状況についての大臣の見解
3,沖縄で米軍人軍属による性犯罪等が繰り返される理由と日米地位協定に係る刑事裁判手続の運用改善の現状
7,沖縄子供の貧困緊急対策事業の概要、改善の事例と子供の貧困率の低下などの具体的な効果検証に係る状況
7,親の貧困解消、県民所得向上に向けて必要な取組に関する大臣の見解
3,戦没者の遺骨が混じる可能性がある本島南部の土砂を普天間飛行場代替施設工事に使用することへの疑問
3,円滑な経済環境と普遍的価値の両立を図りつつ、新たな日中関係を構築していくための方策
3,大規模なインフラ整備事業における中国など新興ドナーの台頭への対処方針
3,アフリカ向けODAについて貧困者を直接支えるNGOへの支援にシフトする必要性
5,大規模地震発生時における被災地への支援ルートを事前に確保する必要性
2,除雪費に係る地方公共団体への財政支援の状況
5,地球温暖化による気候変動が今後の降雨量に及ぼす影響
3,国内の原子力発電所が武力攻撃を受けた場合の被害想定
7,災害時におけるペット同行避難の在り方
5,専門的能力を有する災害ボランティア団体への支援の必要性
5,地区防災計画の策定等における防災士の活用の必要性
5,市町村における個別避難計画の作成状況と今後の作成促進策
5,大規模地震による被害の最小化に向けた取組の現状と今後の決意
5,線状降水帯の予測精度向上に向けた取組の必要性
5,災害時における安否不明者の氏名公表に係る課題とその議論の方向性
5,トンガ諸島の海底火山噴火により我が国で発生した潮位変化及び被害の状況
5,災害時における帰宅困難者対策の在り方
5,専門家を活用した災害関連死の根絶に向けた取組の必要性
5,除雪における災害救助法事務取扱要領の柔軟な運用の必要性
5,豪雪地帯安全確保緊急対策交付金の活用実績
5,個別避難計画の作成における関係機関との連携の意義
5,福島第一原子力発電所事故と小児甲状腺がん発症との因果関係
1,アニメ等を活用した地方自治体の地域振興における国の役割の在り方
8,ガソリンスタンド等の生活インフラの国や地方自治体による整備が不十分な地域への所見
1,日本国憲法に規定される地方自治の本旨
1,2000年以降の20年間における分権改革の意識の希薄化と中央集権化の進展に対する所見
1,リモートワークの進展により地方に移住する高度スキル人材の地方自治体との連携の見通しと留意点
1,地方自治体におけるEBPM推進の課題
7,生活圏と行政圏の不一致により住民の生活に困難が生じる分野
1,人的資源等の制約下で市民サービスを改善している地方自治体の取組の好事例・傾向と所見
1,地方自治体における政策効果の検証の方策や在り方
6,地方自治体のDX推進における内部人材育成等の課題
2,コロナ禍における自治体病院への国の財政支援拡充の必要性
1,コロナ禍で明らかになった地方自治体職員の減少による弊害に対する所見
1,都道府県から市町村への権限移譲と地方分権との関係性とその在り方に対する所見
7,国が果たすべき住民への最低限度の生活保障の在り方
5,地方自治体における大規模自然災害に備えた取組の好事例
5,稲城市における大規模自然災害対策の現状及び今後の取組方針
1,附帯決議を次の行政の評価につなげより質の高い行政監視を行うための参議院事務局の体制等の在り方
7,診療報酬改定に伴う現場の混乱を緩和する工夫の必要性
1,予算執行調査・行政事業レビュー・会計検査と比較した総務省の行政評価の特徴
1,地域公共交通の確保等に関する実態調査の結果から見た交通政策基本法の基本理念の確保状況
5,災害廃棄物の仮置場候補地の選定において地域の実情を踏まえた対応を国が行う必要性
2,地方交付税におけるトップランナー方式に対する総務大臣の認識
2,経済産業省の小規模事業者持続化補助金等と厚生労働省のキャリアアップ助成金等による賃上げ環境整備の必要性
2,総合評価落札方式における賃上げを実施する企業への加点措置の趣旨及び期待される効果
1,総務省が渉外戸籍事務に関する勧告で構築を求めた情報共有システムの具体的なイメージ
1,システム構築の勧告は行政のデジタル化の混乱原因となるとの指摘に対する総務大臣所感
4,今後のCOCOAの必要性に対する厚生労働省の見解
6,地方自治体におけるデジタル人材の確保・育成の重要性に対する総務大臣所見
1,地方公務員の定員について削減から正規職員の増員へと方針転換する必要性
7,海外で別姓婚した日本人の婚姻関係の日本国内における取扱いに関する情報共有の状況
7,受信料を支払わずNHKが視聴可能なことへの問題意識と受信料制度改革の必要性に対する総務大臣所見
7,地域の移動手段確保に向けた今後の国の取組に関する国土交通省の見解
8,FIT制度の買取価格の現状と経済産業省における木質バイオマス発電の自立化に向けた取組
1,国から地方への通知行政に歯止めを掛ける取組を総務省から始める必要性
5,富士山噴火時の避難を原則徒歩とする方針に対する住民の理解醸成に向けた国の役割
7,コロナ禍後の通訳案内士の就労環境整備に対する国土交通大臣政務官の決意
6,GIGAスクール構想の実施における財政負担をめぐる国と地方の役割分担の在り方
1,国が地方との役割分担を十分整理した上で行政の評価を行う必要性に対する総務省の所見
1,道州制に対する政府の現在の考えと取組方針
6,教職員定数の削減を見直し充実を図る必要性
1,地方自治体に官製ワーキングプアの解決を促すためのフォローアップ調査実施の必要性
7,シェアサイクルサービスの利用者登録の一元化に対する政府の見解
2,平成の合併の中長期的効果に対する評価・検証の取組状況と公表の見通し
4,地方におけるデジタル化の課題認識と情報システムの統一・標準化に向けた支援の考え方
1,地域の実情を踏まえた地域医療構想の取組を求める通知と病床減少を条件とする財政支援との関係性
7,パートナーシップ制度の法制化を見据え地方自治体の取組の動向を注視する必要性
1,既存の計画策定等の見直しを国主導で進めていく必要性
7,歩道と車道間の段差を解消する「ゼロセンチ段差」を国の基準に追加し普及させる必要性
2,地方自治体独自の地方税減税による地方交付税の算定への影響の有無
2,ふるさと納税による地方自治体間の格差の発生や高所得者優遇との指摘に対する総務省見解
7,国民健康保険において新型コロナウイルス感染症の後遺症を傷病手当金の支給対象とし国が財政支援する必要性
1,会計年度任用職員の処遇改善に結びつく効果的なフォローアップ調査実施の必要性
1,地方自治体が実施している事務事業評価に対する総務副大臣の見解
5,地域の特性に応じた避難路の確保に向けた国の支援策
5,除排雪の担い手の確保に向けた支援の在り方
5,災害時の学校飼育動物の被害状況及び対応の在り方
6,学校での動物飼育の在り方を見直す必要性
5,家庭及び外出時における災害対応に係る啓発活動の取組状況
7,公共施設の耐震化の進捗状況及び政府の取組方針
7,二酸化炭素消火設備の設置状況及び事故防止対策の在り方
7,罹災証明書の迅速な発行に向けた損害保険会社等との連携についての検討状況
5,複合災害を含む大規模災害に対応した体制の在り方
5,災害廃棄物の発生抑制に向けた取組の状況
5,信濃川水系緊急治水対策プロジェクトの遊水池建設に当たっての営農希望者への対応
5,千曲川の河川防災ステーションの整備における住民の要望に対する見解
5,全国の流域治水協議会における住民参加の状況
5,球磨川水系河川整備計画の策定に当たっての過去の氾濫による溺死者調査の必要性
1,野党議員の質問に対する総理答弁の在り方
3,ウクライナ情勢の現状及び今後の対応方針
3,北朝鮮弾道ミサイルの回収及び分析の重要性
3,敵基地攻撃能力及び核兵器保有に対する総理の所見
7,高齢者の申請支援等マイナポイント事業の課題
2,物価上昇に対する現状認識
2,各国の金融政策の動向を踏まえた日銀の対応方針
2,トリガー条項凍結解除の検討状況
2,令和版所得倍増の実現可能性
2,実質無利子・無担保融資の返済猶予の必要性
1,前経済安全保障法制準備室長に係る報道内容の事実関係
2,円安を踏まえた中小企業の輸出促進
5,豪雪地帯対策特別措置法の改正も含めた豪雪対策への取組
3,拉致問題解決に向けた交渉の進捗状況
2,少子化対策に係る家族関係社会支出増額の重要性
1,こども基本法制定の必要性
1,懲戒権及び嫡出推定に係る民法改正の検討状況
2,物価上昇に関する今後の見通し
7,コロナ第6波の感染状況についての認識
3,ウクライナ情勢に対する今後の対応方針
7,コロナ第5波以降の医療提供体制整備及び政府のワクチン政策の在り方
7,検査キット増産要請の時期の妥当性
1,衆参憲法審査会の所掌事務
3,ウクライナ情勢緊迫に伴う国家安全保障会議開催の必要性
3,ウクライナ情勢の現状及び邦人退避を含む今後の対応方針
1,参議院での予算審議に臨む総理の姿勢
1,地方公共団体との連携強化を含めた今後のコロナ対策の基本的な方針
2,雇用調整助成金の特例措置の期限に対する考え
7,近隣地域でのGo Toトラベルの先行的再開等の観光振興策に対する見解
7,現下の水際対策の目的及び緩和に向けた取組の必要性
2,原油価格高騰への対応方針
7,総理及び国土交通大臣と自動車整備士との車座対話の内容
7,携帯電話料金の引下げによる国民生活への影響
7,ネット閲覧履歴に係る利用者情報の取扱い
4,デジタル田園都市国家構想の実現に向けた決意
6,全国学力・学習状況調査の目的及び活用方法
2,新しい資本主義とWell-being(ウェル・ビーイング)の関係
7,コロナ禍におけるWell-beingの取組
2,企業におけるWell-being経営
6,脱偏差値偏重教育など新しい教育政策への転換
7,デジタル田園都市国家構想におけるWell-beingの在り方
3,大阪・関西万博に向けた政府の取組
1,Well-being社会実現への総理所見
3,ウクライナ情勢の現状及び邦人退避を含む今後の対応方針
3,我が国を取り巻く国際情勢に対する総理の所見
3,我が国の島嶼防衛に対する防衛大臣の認識
7,サプライチェーンの混乱による国民生活への影響
4,政府システム等のサイバーセキュリティに対する取組状況
7,コロナ禍での休校・休園に伴う家庭負担増加に対する支援
7,男性の育児休業取得促進策
7,こども家庭庁の使命及びいじめ問題に対する取組方針
5,首都圏における流域治水の推進及び防災気象情報に係る現状と今後の取組
5,カーボンニュートラルポートに係る政府の取組
3,ウクライナ情勢に伴うガソリン価格高騰への対策
7,感染状況を踏まえた医療提供体制充実の必要性
7,3回目ワクチン接種及び経口薬促進の現状
1,感染症危機管理の司令塔機能創設の時期
7,小児に対するワクチン接種の安全性
7,ワクチン担当大臣の情報発信の在り方
6,学校の感染対策に係る予算措置の必要性
2,令和2年度予算の繰越の要因と補正予算編成の在り方
2,基金制度に対する政府の認識及び運用の妥当性
7,マイナポイント事業の進捗状況
8,ウクライナ情勢を踏まえたエネルギー及び金融に関する政府の対応方針
2,物価上昇についての認識と賃上げの必要性
2,国産ワクチン開発に対する支援策
4,コロナに関する情報提供ウェブサイトの改善
2,事業復活支援金の申請手続及び事業再構築補助金の要件緩和
3,パンデミックに備えた国際ルールの策定
2,中小企業・小規模事業者に対する事業再生支援の在り方
1,災害時に備えた国と地方公共団体間の情報共有体制強化
1,観光・交通産業の地域経済における役割及び支援・振興策
2,雇用調整助成金の特例措置延長に対する総理の所見
2,コロナ禍における資金繰り支援の柔軟化
2,バス事業者に対する支援策の拡充
6,コロナの影響を受けた就職活動者に対する支援
6,コロナ禍におけるオンライン授業の実態調査及び統一運用ルールの必要性
7,ヤングケアラー及び社会的孤独・孤立に対する支援体制の強化
5,使用済み太陽光パネルの適切な撤去処分に向けた取組
3,ロシアに対する制裁の内容及びロシア経済分野協力担当大臣廃止の必要性
3,トリガー条項凍結解除の必要性
2,実質賃金確保に向けた政府の取組
6,科学分野への公的投資を増額する必要性
6,生産体制の強化策及び産業競争力の強化に向けた人材確保の重要性
4,子育て・教育支援政策における所得制限撤廃及びデジタル活用の必要性
6,非正規労働の妊産婦への支援強化を含む少子化対策及び教育国債発行の必要性
4,ゲノム編集食品の安全性及び表示の在り方
3,ロシア経済分野協力担当大臣廃止の必要性
1,少子化対策に係る今後の政策の在り方
7,児童福祉法改正案(参法第4号)(「ヤングケアラー支援法」)に対する総理の所見
7,内密出産に関する法整備の必要性
5,カーボンニュートラル実現のための電気自動車普及策
3,ウクライナ情勢の現状及び政府の対応方針
1,まん延防止等重点措置の解除に向けた進め方
7,3回目ワクチン接種及び抗原検査キット供給の推進
6,大学入学共通テストの不正対策
2,経済安全保障推進法案の目的及び実効性確保の取組
7,ワクチン接種の副反応や後遺症に係る情報提供の重要性
2,分厚い中間層を実現するための政策対応
2,「人への投資」に対する総理の見解
7,セーフティネットに係る新しい制度の必要性
5,食料供給網の国内移転を含む「みどりの食料システム戦略」の実現可能性
2,半導体工場誘致の経済安全保障における位置付け
3,ロシアによるウクライナ侵攻への厳重抗議の必要性
7,オミクロン株による医療逼迫の現況と病床数削減の見直し
7,PCR検査の検査能力の拡充及び常勤職員の増員を含む保健所の体制強化
2,事業復活支援金の充実及び手続きの簡素化
2,男女間賃金格差の実態と是正の必要性
2,中小企業の価格転嫁に向けた政府の取組
2,金融所得課税見直しに対する総理所見
2,大企業の内部留保に対する課税案への評価
2,我が国の成長率低迷の要因
5,廃棄物処理の広域化が困難な場合の循環型社会形成推進交付金の支給要件の在り方
5,新規に発見された高濃度PCB廃棄物について国の責任により処分場所を確保する必要性
5,脱炭素先行地域の選考状況と地域の脱炭素化の重要性
8,我が国の石炭火力発電政策の位置付け及び今後の石炭火力発電削減の見通し
5,二国間クレジット制度(JCM)資金支援事業で具体的に想定されるプロジェクトの概要
2,地域脱炭素移行・再エネ推進交付金の予算規模の妥当性に関する環境大臣の認識
5,エコチル調査の意義及び評価
5,エコチル調査について対象年齢を延長し13歳以降も継続する必要性及び検討状況
5,今後のエコチル調査の展開に向けた環境大臣の決意
5,ウクライナ情勢を受けた我が国の気候変動対策への影響
5,栄養塩類管理計画策定に当たって必要とされる国と関係府県との連携の在り方
5,国立公園における自然保護と有効活用の進め方に関する環境大臣の見解
5,水俣病被害者救済特措法に定める健康調査を早急に実施し全ての水俣病被害者の救済につなげる必要性
5,メチル水銀の健康影響を客観的に評価する調査手法の開発目的
5,水俣病被害者の救済に向け健康調査を実施することへの環境大臣の決意
5,2050年までの脱炭素社会の実現に向けた住宅・建築分野の温室効果ガス削減目標
5,住宅・建築分野における省エネ対策の検討状況
5,建築物省エネ法等改正案に対する環境大臣の認識
5,ワーケーションを目的とした国立公園利用者数及び今後の目標
6,温泉や緑茶の新型コロナウイルスへの効果に関する研究結果に対する環境大臣の認識
6,アロマセラピーに関するエビデンス確立のための国の支援及び情報発信の必要性
5,COP26の成果についての環境大臣による包括的な報告
3,内閣総理大臣のアジア・ゼロエミッション共同体構築の提案に対する各国の反応
3,ウクライナに対しクラスター爆弾など爆発性戦争残存物(ERW)の除去のための支援を行う必要性
5,炭素税を含めたカーボンプライシングのポリシーミックスの方向性
8,クリーンエネルギー戦略の策定に主導的に関わり脱炭素経済社会を実現することに関する環境大臣の決意
8,再生可能エネルギーを全国に普及させる上での大規模太陽光発電施設設置に係る規制の在り方
5,国連環境総会における海洋プラスチック汚染に関する決議の採択の意義及び今後の国際約束に向けた取組
5,海洋プラスチックごみの削減に資する内陸の地方公共団体による取組への支援を強化する必要性
5,サーキュラーエコノミーの構築に向けて静脈産業を育成していく必要性
5,地球温暖化と気候変動の用語の統一により国民の理解を得ることの必要性
8,エネルギー情勢が不安定な中で原子力発電のウエートを高めることの重要性
4,製鉄業による水素還元製鉄の取組等に対する国の支援の必要性
7,大規模太陽光発電施設設置計画を進める上での地元住民と事業者との合意形成の在り方
5,太陽光パネルのリユース及びリサイクルの進め方
8,木質バイオマス発電普及のための環境大臣の見解
5,気候危機の現状に対する環境大臣の認識
5,温室効果ガス排出量を大幅に削減する対策を直ちに行うべきとする考え方に対する環境大臣の認識
